0.0538065746542998	172.471501607471	190	-29.0277711672708	14.2075872414466	13.3984933633264	14	0.0538065746542998	84.6603112062439	0.2678	0.00193061348643607
0.0699166807555594	170.815780310542	190	-25.7485296742618	12.9238822314795	14.1674538275739	14	0.0699166807555594	60.7262258417904	0.2894	0.0024434468808388
0.0770783101557754	188.550919974875	190	-23.9512624724954	12.2545978399739	14.2869871726166	18	0.0770783101557754	91.4108694763854	0.3402	0.00547082836587763
0.0740656568529084	192.443075624993	190	-28.5494231113885	13.6890971915005	13.1164095992269	14	0.0740656568529084	27.4831730639562	0.3274	0.00658299980847865
0.0580929538863711	169.72951147377	190	-27.1090673954785	13.1164152202616	14.0079756736942	12	0.0580929538863711	28.3686409937218	0.2766	0.00148994403830157
0.0764830543403514	192.862642534357	190	-24.6527368969005	13.7589023435256	12.9106461205706	18	0.0764830543403514	45.9703602362424	0.3454	0.00460556633195925
0.0631708544446156	166.856462776056	190	-27.9476408752985	13.1121326359594	12.9830139237223	10	0.0631708544446156	56.5513705369085	0.2626	0.0016423469337352
0.0549356612400152	182.89743553584	190	-25.9614698844682	12.7870737413177	13.6192703709938	2	0.0549356612400152	17.4655363894999	0.313	0.0029830411519429
0.0540215165959671	195.640193464467	190	-25.4062830850668	12.7446855902299	13.6620939720422	10	0.0540215165959671	16.5585923474282	0.349	0.00275349934036402
0.0761152351601049	174.373849383462	190	-23.9539813092351	14.3514917416079	14.5744760830095	8	0.0761152351601049	23.76410337165	0.2998	0.0120758161891214
